,src,target,similarity,category
0,..\selection\women\121\121_17_ref.jpg,..\selection\women\121\121_02_obscure_result.jpg,0.94425,obscure
1,..\selection\women\121\121_17_ref.jpg,..\selection\women\121\121_21_glasses_result.jpg,0.90639,glasses
2,..\selection\women\121\121_17_ref.jpg,..\selection\women\121\121_04_hair_result.jpg,0.97967,hair
3,..\selection\women\121\121_17_ref.jpg,..\selection\women\121\121_20_hair_result.jpg,0.88618,hair
4,..\selection\women\121\121_17_ref.jpg,..\selection\women\121\121_17_ref_result.jpg,0.98738,ref
5,..\selection\women\121\121_17_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.37372,cross
6,..\selection\women\121\121_17_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.36077,cross
7,..\selection\women\121\121_17_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.09894,cross
8,..\selection\women\121\121_17_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.20232,cross
9,..\selection\women\121\121_17_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.55154,cross
10,..\selection\women\121\121_17_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.06522,cross
11,..\selection\women\121\121_17_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.5019,cross
12,..\selection\women\121\121_17_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.07698,cross
13,..\selection\women\121\121_17_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.07896,cross
14,..\selection\women\121\121_17_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.12826,cross
15,..\selection\women\121\121_17_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.11204,cross
16,..\selection\women\121\121_17_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.10066,Ref
17,..\selection\women\121\121_17_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.2096,cross
18,..\selection\women\121\121_17_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.05183,cross
19,..\selection\women\121\121_17_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.45915,cross
20,..\selection\women\121\121_17_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.04217,cross
21,..\selection\women\121\121_17_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.08355,cross
22,..\selection\women\121\121_17_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.31149,cross
23,..\selection\women\121\121_17_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.0372,cross
24,..\selection\women\121\121_17_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.30186,cross
25,..\selection\women\121\121_17_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.08043,cross
26,..\selection\women\121\121_17_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.27138,cross
27,..\selection\women\129\129_01_ref.jpg,..\selection\women\129\129_02_hair_result.jpg,0.92689,hair
28,..\selection\women\129\129_01_ref.jpg,..\selection\women\129\129_01_ref_result.jpg,0.9844,ref
29,..\selection\women\129\129_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.37372,cross
30,..\selection\women\129\129_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.63454,cross
31,..\selection\women\129\129_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.43588,cross
32,..\selection\women\129\129_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.0791,cross
33,..\selection\women\129\129_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.11677,cross
34,..\selection\women\129\129_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.11029,cross
35,..\selection\women\129\129_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.24654,cross
36,..\selection\women\129\129_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.01338,cross
37,..\selection\women\129\129_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.33711,cross
38,..\selection\women\129\129_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.11799,cross
39,..\selection\women\129\129_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.21784,cross
40,..\selection\women\129\129_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.45347,Ref
41,..\selection\women\129\129_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.76644,cross
42,..\selection\women\129\129_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.08994,cross
43,..\selection\women\129\129_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.31651,cross
44,..\selection\women\129\129_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.22386,cross
45,..\selection\women\129\129_01_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.34636,cross
46,..\selection\women\129\129_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.26377,cross
47,..\selection\women\129\129_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.12074,cross
48,..\selection\women\129\129_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.38447,cross
49,..\selection\women\129\129_01_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.07849,cross
50,..\selection\women\129\129_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.43291,cross
51,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\1513\1513_03_obscure_result.jpg,0.89701,obscure
52,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\1513\1513_13_ref_result.jpg,0.91232,ref
53,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.36077,cross
54,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.63454,cross
55,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.09546,cross
56,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.03139,cross
57,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.1646,cross
58,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.27671,cross
59,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.35292,cross
60,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.03278,cross
61,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.6158,cross
62,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.29322,cross
63,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.02604,cross
64,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.51272,Ref
65,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.56269,cross
66,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.03089,cross
67,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.50164,cross
68,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.02453,cross
69,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.07253,cross
70,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.768,cross
71,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.06597,cross
72,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.26993,cross
73,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15454,cross
74,..\selection\women\1513\1513_13_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.09639,cross
75,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1550\1550_03_obscure_result.jpg,0.72998,obscure
76,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1550\1550_01_hair_result.jpg,0.71613,hair
77,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1550\1550_02_ref_result.jpg,0.92598,ref
78,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.09894,cross
79,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.43588,cross
80,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.09546,cross
81,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.30963,cross
82,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.0299,cross
83,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.2895,cross
84,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.12885,cross
85,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.07903,cross
86,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.24515,cross
87,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.2879,cross
88,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.03694,cross
89,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.14024,Ref
90,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.32923,cross
91,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.03824,cross
92,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.01447,cross
93,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.07333,cross
94,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.10319,cross
95,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.296,cross
96,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.07931,cross
97,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.29627,cross
98,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.11554,cross
99,..\selection\women\1550\1550_02_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.1468,cross
100,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\1678\1678_03_obscure_result.jpg,0.93616,obscure
101,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\1678\1678_01_ref_result.jpg,0.98782,ref
102,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.20232,cross
103,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.0791,cross
104,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.03139,cross
105,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.30963,cross
106,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.52856,cross
107,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.76179,cross
108,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.12855,cross
109,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.5993,cross
110,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.26266,cross
111,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.18518,cross
112,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.04161,cross
113,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.23781,Ref
114,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.09246,cross
115,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.55001,cross
116,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.30123,cross
117,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.3525,cross
118,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.35927,cross
119,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.03386,cross
120,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.05046,cross
121,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.13053,cross
122,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.22975,cross
123,..\selection\women\1678\1678_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.43273,cross
124,..\selection\women\175\175_03_ref.jpg,..\selection\women\175\175_04_hair_result.jpg,0.60734,hair
125,..\selection\women\175\175_03_ref.jpg,..\selection\women\175\175_03_ref_result.jpg,0.96482,ref
126,..\selection\women\175\175_03_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.55154,cross
127,..\selection\women\175\175_03_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.11677,cross
128,..\selection\women\175\175_03_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.1646,cross
129,..\selection\women\175\175_03_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.0299,cross
130,..\selection\women\175\175_03_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.52856,cross
131,..\selection\women\175\175_03_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.24649,cross
132,..\selection\women\175\175_03_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.08955,cross
133,..\selection\women\175\175_03_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.33663,cross
134,..\selection\women\175\175_03_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.02802,cross
135,..\selection\women\175\175_03_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.04604,cross
136,..\selection\women\175\175_03_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.09927,cross
137,..\selection\women\175\175_03_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.17289,Ref
138,..\selection\women\175\175_03_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.04706,cross
139,..\selection\women\175\175_03_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.36974,cross
140,..\selection\women\175\175_03_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.66284,cross
141,..\selection\women\175\175_03_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.18539,cross
142,..\selection\women\175\175_03_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.30587,cross
143,..\selection\women\175\175_03_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.10777,cross
144,..\selection\women\175\175_03_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.2527,cross
145,..\selection\women\175\175_03_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.04367,cross
